LABEL	preprocessing_B
FAVOR	alguns periodistes i polítics mai hauran de decidir si marxen a lexili o ingressen a la presó són aquella mena de gent que orquestra la presó i lexili pels seus opositors ideològics prou em guardaré de jutjar lactuació de qui sigui davant dun atzucac tan difícil
FAVOR	em passa una cosa cosa semblant però crec q cal votar i ocupar aquests escons pq no els ocupin constitucionalistes q sadonin q no els volem i mentrestant fem via
FAVOR	 a veure que diuen conillera rivera arrimadas albiol etc quan sí siguem violents i intolerants amb ells que porten anys
AGAINST	son tots uns traïdors ens tocarà fer la feina a nosaltres
AGAINST	segons el ex secretario nieto ens van cascar poc només el minim per impedir el o i preservar la convivencia #judicidelavergonya
NEUTRAL	 aquí el cdr fairy
NEUTRAL	la importància de ser frank i els jocs florals de canprosa encapçalen les nominacions als #premisdelacrítica
AGAINST	voleu tenir una primera idea de quines propostes defensarem els pirates darreu deuropa just estem votantho en una setmana signarem públicament que adoptarem el resultat de les ratificacions de països i en unes setmanes tindrem la versió final
FAVOR	jose antonio nieto nº del ministre zoido no hi va haver càrregues policials el oct menteix i es queda tan ample és el que te comandar les forces docupació espanyoles a cat #joacuso #nioblitniperdó
NEUTRAL	si no era al gerro però lhan fet servir jaja
FAVOR	que diuen que la que va preparar l´estratègia repressiva contra l´independentisme i les campanyes de descrèdit contra els líders catalans deixa la política doncs res pont de plata
FAVOR	es un moviment independentista a twitter on sajuda a seguir a persones i a ajudar a promocionar a les mateixes es realitza des de la república de catalunya tots els dies a les aprox
NEUTRAL	 una gran obra dura sòrdida i més actual que històrica bernhard
FAVOR	no oblidem que la manifestació davui enaltint la violència contra la gent només representa a una minoria malgrat el seu poder i la seva força a la gent de #omplimsantjaumes gràcies per construir antifeixisme
AGAINST	sens dubte una bona noticia potser se mescapa alguna cosa però no entenc aquesta priorització de les ciències experimentals 
AGAINST	avui hem demanat que el parlament condemni els punts que torra li va entregar a sánchez  és una vergonya que sánchez no defensi la democràcia i la igualtat de tots els espanyols  així ho ha denunciat  #parlament
FAVOR	el moment en què forn ha dit que va ser arrestat per portar una senyera a lestadi olímpic i ha trolejat el fiscal que és un gust #judicitvcatràdio
AGAINST	atenció pregunta com creieu q es pot fer lindependencia si voleu feu  per ampliar la mostra
FAVOR	això de que els mossos dirigits per i el govern efectiu detinguin independentistes a la mateixa hora que sestà realitzant el #judicialademocràcia és el súmum del col·laboracionisme i la submissió i ja ho podeu maquillar com vulgueu llibertat marcel
FAVOR	diverses dones vinculades al món de la literatura la política la ciència i la música entre altres camps coincideixen en el xvii recital veu de dona per comemorar el #diadeladona
NEUTRAL	la solidaritat no té fronteresi avui ho hem tornat a viure en a persona grup de jugadors dhoquei de #terrassa ens ha donat els seus estics podem dir oficialment que hem tancat la nostra campanya #omplelacistella moltes gràcies amics seguim demostrant que #juntssomcapaços
NEUTRAL	torra viatja a brussel·les sense escorta de mossos per veto dinterior
AGAINST	lúnica pega és que a lèpoca d amar en tiempos revueltos això dòmnium ho va fundar un franquista  #sadstory
FAVOR	doncs en realitat si que la vaig votar i intentar escriure i parlar bé el meu idioma no hauria de ser un problema
AGAINST	 davant dels jutges deia el contrari i sí gent com ella i la seva banda porten anys lluitant contra catalunya
AGAINST	lúnic límit es la llei i la constitució base de tota democràcia
FAVOR	 per què els catalans hauríem de salvar espanya dels seus feixistes
FAVOR	cent seixantasis trescents vintisis i trescents set i els tombarem la paret sotscavantne els fonaments #garrotuit #llibertatpresospolíticscatalans #llibertatpresespolítiquescatalanes
FAVOR	la plaça doctubre ja és plena perquè aquest poble sempre salça per la seva llibertat aquí seguim dempeus #o #seguimprenentpartit
AGAINST	latenció primària d nostre país necessita prioritariament augment consolidat en pressupostos d i sabem q el govern no esta x la laboraixí q lap seguira sent l germana pobre d sistema sanitari i seguira l degradació dun model q durant anys ha donat grans resultats en salut
FAVOR	absolutament cert la major part de policies i gc no volen ni sentir a parlar de jusapol això de #foraxusmapol que corre aquests dies no és un invent indepe són els propis companys de professió que els ho diuen
AGAINST	feia temps que no veia el de cruz y raya des que imitava al gitano que no em feia riure tant
NEUTRAL	 ai puigdemont entra al parlament europeu a donar una conferència com a mh president de cat hem guanyat
NEUTRAL	 txabi fina dient al #totesmoutv q no és unionista és lacudit de la setmana
AGAINST	a ñ tot és possible és llei pretaporter
AGAINST	 candidatura feminista a les eleccions sindicals de lensenyament públic #ccoopública
FAVOR	vídeo fa uns mesos li vaig dedicar aquestes paraules a l avui els hi torno a dedicar amb més motiu #fairy #fairyelmilagroantifacha #fayrymillo
NEUTRAL	una persona va intentar agredir ahir un periodista de mentre treballava cobrint un acte públic a madrid agraïm el suport dels qui el van ajudar i cridem de nou latenció sobre el perill que representa la violència ultra
FAVOR	sánchez va formar un govern horrible el pitjor possible va preferir insultar lindependentisme nomenant josep borrell els sobiranistes bascs nomenant grandemarlaska i nomenant teresa ribera responsable de lescàndol del castor
FAVOR	el #president visita aquest dissabte les terres de lebre  podeu consultar lagenda del #govern daquest cap de setmana i de dilluns aquí 
AGAINST	borrell catalunya és una nació cultural però no una nació política perquè la política la seva única activitat professional no té res a veure amb la cultura
NEUTRAL	sartorius i la necessitat de la veritat
AGAINST	pregunta al president de la generalitat miquel iceta via
FAVOR	analitzat tot els hi fem una sola recomanaciò ️la direcció de encapçalada per tenen que obrir investigació amb afers interns per pendre mesures disciplinàries dels mossos que han actuat incorrectament el #s i si cal rellevarlos ens faràn cas
AGAINST	@soniasierra demana a bargalló que es comprometi que lescola catalana sigui neutral i no acabi imputat per saltarse les lleis  llegeix la nota de premsa aquí #parlament
AGAINST	la noia a la qual li van trencar les càpsules de tots els dits no va demanar perdó de res va enviar un missatge a una amiga va dir que shavia pensat que li havien trencat els dits i el metge li va dir que la sensació és molt similar #pepitomillo
AGAINST	benvolgut series tant amable de disseccionarme en quin plantejament de la batalla de lepant hi veus extrema dreta i xenofobia com a historiador espero amb delit aquest enfocament tant interessant
FAVOR	 atenció tens cara a cara entre puigdemont i el cònsol espanyol a munic via
AGAINST	ahir vaig gaudir molt de #lafavorita grandíssimes interpretacions filmació exquisita guió magnífic història bellíssima i trista a la vegada
FAVOR	#president ha trencat el diàleg amb catalunya es nega a escoltar al dels catalans que veuen normal un referèndum normal i pactat com el descòcia ha arribat lhora dexercir el nostre dret dautodeterminació i culminar aquest procés
AGAINST	fotuts mentiders tots hem vist tots el vídeos no no només els que us agraden a vosaltres que es van fer i els tweets i la resta de missatges que va fer cuixart i que demostren el seu paper i el den sànchez com líders animant la gent a continuar
AGAINST	revolutionaries amb io no amb o que sino daqui a anys quan es perdi direu que és culpa de la repressió del vostre propi victimisme
AGAINST	sou totalment desquiciat canadell
AGAINST	exacte aquestos països son els interessants
NEUTRAL	a la peŀli q fan ara a tv ells follen i els hi fan mamades elles estan molt bones van molt calentes i fan de tontes del cul menys la irreconeixible jennifer aniston una nimfòmana molt llesta masclisme i homofòbia tot una bomba pel diumenge a la tarda ole tu
FAVOR	els síndic major de la jaume amat presenta al els informes de fiscalització sobre el consorci mar parc de salut de barcelona licf i les eleccions al #parlament del
FAVOR	ábalos diu que hay desafíos que solo se pueden afrontar desde la estabilidad de españa per tant qüestionar la corona desestabilitza i no permet afrontar desafíos es tracta devitar el q et diuen els guiris i polítics en privat no mestranya que us vulgueu independitzar
AGAINST	per pilar rahola el comissari castellví ha anat avui al ts a fer mal als acusats a quedar bè no pilar el comissari ha anat a dir la veritat i això és el que tha fet mal
NEUTRAL	 brava sofidesenmascarando a la falsa d la sobe #ghdúolímite
AGAINST	 una sentència del tsjc obliga el govern a reconèixer un deute a una trentena dajuntaments catalans en concepte de sosteniment i finançament de les #escolesbressol municipals retornarà el govern a aquests ajuntaments els € per alumne dels cursos
AGAINST	el coneixes ok diario no és el meu referent llegeixo de tot
FAVOR	jo penso què realment van veure inviable el tirar endavant sense posar en perill a la població altre cosa és la disposició de cadascu de ferse o possarse ferm en aquella declaració vaja fer uns santi vila #joacuso #judicitvcatràdio #freecat #llibertatpresospolítics
FAVOR	 la declaració doriol junquera ha irritat vox #judiciprocés
FAVOR	fa gràcia com molts interpreten que contraposes ser quillo a independentista i queden retratats
FAVOR	el vòmit constant d també queda gravat #judicifarsa #judicitvcatràdio quin fàstic que fan les rates no trobeu comentari que ara mha vingut al cap no sé perquè
AGAINST	parla sobre el model de ciutat que es vol imposar que de la mà dels interessos especulatius ataca les comunitats migrants #premisolidaritat
