LABEL	preprocessing_C
AGAINST	Gràcies als feixistes i instigadors de la violència com inesarrimadas albertrivera carrizosacarlos  les persones són amenaçades agredides i assetjades  SOU ESCÒRIA CiutadANUS 
AGAINST	noelpatilles ErmengolGassiot Les vagues són linstrument de lobrer per aconseguir millores laborals Això no té res a veure amb una vaga és una performance per tancar files amb la burgesia supremacista catalana Tot plegat molt absurd
AGAINST	miriamherena quanmarxem Hi ha molts idiotes a Catalunya estan manipulats juguen amb les emocions i molta gent cau en aquest victimisme
AGAINST	Lúnic objectiu daquesta fanfarronada precisament ara es tapar el protagonisme de Junqueras amb el judici Es una lluita pel poder autonòmic a base de postureig res més 
AGAINST	Ens veiem tots i totes a les 12h a la Plaça de la Vila per la lectura del Manifest amb motiu del 8 de Març Dia Internacional de la Dona 💜💪🏻 
NEUTRAL	temptacio1 Impulsiu però amb criteri sino tel trencaria directament 😉
AGAINST	RT LaRepublicaCat Atenció jcuixart assegura que no vol demanar perdó al judici oral  via larepublicaCAT
FAVOR	molt bon dia mhe aixecat amb la mosca al nas si bé és cert que els nostres presos fins ara han fet un discurs exquisit i han desmuntat el de la fiscalia i ladvocacia de lestat alguna cosa em diu que no podem refiarnos que no pot ser que siguin tan ases 🔽🔽
FAVOR	KRLS Tinc 70 anys i magradaria anarme daquest món sabent que el meu país Catalunya és ja una República KRLS President no em falli  RepublicaCatalanaJa PuigdemontPresident NiUnPasEnrere NiOblitNiPerdo LlibertatPresosPoliticsiexiliats
FAVOR	No entén res els Mossos i la Policia serveixen LA GENT La policia que ca perdre tota laconfiança devla gent a Catalunya indepesci no indepes va ser lespanyola 
AGAINST	lotraigue Coses de la crisi humanitària que estem vivint a Catalunya
FAVOR	El millor que podem fer per la LlibertatPresosPoliticsiExiliats és proclamar i implantar la República Es tracta dacabar la tasca que ells van començar per iniciativa nostra Somhi Catalunya
AGAINST	iuforn També ser traïdor o sigui dir que la gent surti al carrer per fer una votació i després de votar i anar contra la PN i GC rentarse el cul amb el resultat
AGAINST	govern QuimTorraiPla Alaaaaa quin discurs més hipòcrita després de tot el que ha dit dels espanyols dels quals un 53 dels catalans sen senten part
FAVOR	Sànchez des de la sala Quan Millo surt la seva mirada evita els ulls del banc dels acusats  FemXarxa JoSócElDelFAIRY sommuralla CollaGuapa RepúblicaCatalana JudiciFarsa judici1O
AGAINST	Llibertatcat Diu la dita que un es nomes el que fa Els nostres actes ens defineixen Aquest retornat es doncs un assesí un covard I vosaltres com a mitja de comunicacio demostreu que en sou complices Que us aprofiti
AGAINST	Quevolsdir GirautaOficial PPopular socialistescat CiutadansCs EsquerraERC JuntsXCat cupnacional Los que en su programa electoral llevaban hacer un referéndum para seguir en España
FAVOR	Us oferim el VÍDEO que demomstra que Josçe Antonio Nieto menteix al Suprem dient que no van pegar a la gent al IES Tarragona JudiciProcés 
FAVOR	Demà tenim feina doble Sortir als carrers per aturar el feixisme policial i no regalar cap imatge de violència que és exactament al que vénen Intelligència
FAVOR	El conseller Romeva ha fet del seu currículum pacifista tant des de la vessant política com des de la seva tasca com a escriptor de nombrosos llibres la seva millor defensa Convincent meticulós i rotund Molt gran Gràcies Raül
FAVOR	▶ VÍDEO vicepresident perearagones Construïm la majoria republicana És la millor resposta a la repressió i la impunitat contra lindependentisme 🏛Els ajuntaments amb el Govern al costat a primera línia en defensa de les llibertats MunicipisRepublicans 
NEUTRAL	El Congrés vota aquest dimarts labolició de la prostitució amb les esquerres dividides 
FAVOR	EN DIRECTE Marchena senganxa amb el fiscal per un document impugnat Forn ha aportat una traducció avalada per lInstitut dEstudis Catalans en què saclareix que es parla de la celebració de l1O com a futurible i no com a imperatiu  judici1O 
FAVOR	miqueliceta joantapia00 elconfidencial No et mereixes ni que pensi per contestar i menys a joantapia00  exemple de periodisme apessebrat Aneu a la merda vosaltres i els vostres socis de 155 NoATot LlibertatPresosPoliticsiexiliats  A la merda EspanaGlobal i BorrellSanchez
FAVOR	Us reenvio correu que he rebut dun amic Avui he pogut parlar amb un alemany que mhan presentat Ell que treballa pel govern federal ha vingut aquí per assistir a laj manifestació de l11S 
AGAINST	Barcelona promou una Declaració Institucional per reivindicar els valors de la Declaració Universal dels Drets Humans via bcnajuntament 
AGAINST	La justícia impura a Roger Español però no tenen pebrots de fer res contra els agressors uniformats que van carregar contra ciutadans que volien votar que els colpeja en amb violència i en gaudien La justícia espanyola no té credibilitat País de pa sucat amb oli
AGAINST	universitats Sobre models de finançament universitari molt recomanable llegir Els universitaris arruïnen el govern anglès  al diariARA 
AGAINST	RT ClubTocqueville Moltes gràcies arthurbrooks pel Sopar daquesta nit amb Socis del Club LoveYourEnemies 
FAVOR	RT GSUQUET JordiGraupera serratsabi Completament dacord Ho tinc clarissim com tu Potser xq soc Empordanesa independencia
FAVOR	Ep independentistes dERC no us preocupeu que en Maragall és tan bon candidat que si no eixampla bases en aquestes properes eleccions  segur que a les següents guanya Ah  calla  no oi  
AGAINST	CatEnComuPodem ICVNouBarris No pot ser la Generalitat no pot deixar abandonats a la població de gen gran que necessita els recursos necessaris x atendre les seves necessitats Pot ser que el govern confiï en què molts dells es moriran aviat com han fet amb la llei de dependència Això té un nom
AGAINST	RT maneldhorta elsaartadi Això quants diners valia que apliquessis de forma entusiasta el 155 com vas fer Quina era la teva pagueta
FAVOR	Vídeo Puigdemont apareix per sorpresa a lEurocambra per inaugurar una exposició sobre el català  vía larepublicaCat
FAVOR	El meu pronòstic per la Independència 1 PSOE i CAT no arribaran a cap acord 2 La solució arribarà durant el 2019 quan UE intervingui ESP 3 Aquesta solució serà una pseudoindep 4 La indep real arribarà en 510 anys Fil 👇 jcanadellb ramirp eduardvoltas VogelfreiCAT
FAVOR	RT miquelstrubell És clar per això els Jordis van entrar a la presó abans que Puigdemont viatgés a Brussel·les 
FAVOR	El relat de la diplomàcia espanyola en relació al judici lARA té accés als documents que una ambaixada ha difós per combatre les tesis independentistes 
AGAINST	DolorsBoatella Jo també sóc Dolors Boatella
AGAINST	rousandco lluisllach Si mestre fem algo Mira pots començar per aquí Tots vosaltres ignorants de la vida Potser així estareu entretingudets amb alguna cosa productiva i parareu de fer el ridícul i deixar en rídicul la pobre Catalunya😡😡😡Segur que prop de la teva cova en tens una oficina 
FAVOR	JoanSole LaRepublicaCat elmonarac1 elsmatins He dit mil vegades el mateix Lestat espanyol és un estat democràtic reconegut com a democràcia per tots els estats del món els democráticos i els q no en són Una altra cosa és la seva qualitat Per cert molt baixa
FAVOR	Hi va haver 10000 urnes Hi va haver milions de paperetes Hi va haver 2315 centres de votació 14000 agents de policía i la guàrdia civil van mirar dimpedirho Vàrem votar i vàrem guanyar NiOblitNiPerdó Falten 10 dies perquè és compleixi un any del referèndum de l1O 
AGAINST	El dia 11 vindré des de un poble aprop de Viena on viu part de la meva família i on passo temporades Anava a anar sol i al final vindrem set persones Són les seves PrimeraDiada Això traspassa fronteres
FAVOR	mcjene KRLS Els nazis continuen governant lEuropa occidental sols a lEuropa oriental van perdre la guerra i el poder però a Espanya França Itàlia i Alemanya continuen manant els mateixos nazis i feixistes de la Segona Guerra Mundial És per això que GB vol marxar de la UE 
AGAINST	No tant indecent i intolerable com quan per exemple vos dieu als CDR APRETEU QUE FEU BÉ DAPRETAR  
AGAINST	🔴 COMUNICAT OFICIAL🔴 ➡️ Com era desperar després que mitjans de la caverna creient saber el que estàvem preparant fessin publicacions on destapaven les nostres intencions les nostres xarxes han sigut vigilades per tal de poder preveure les accions que durem a terme🐥
FAVOR	La meitat del Congrés dels Diputats sha abstingut en la votació per treure el dictador feixista dun mausoleu que li ret homenatge amb tots els honors Si això no és raó suficient per construir una república independent a mi que mho expliquin ForaFeixisme UnboxingFranco
FAVOR	RT NilCat1 manuelvalls i Ernest pasqualmaragall xoquen a Twitter per la independència 
FAVOR	Els antidisturbis impedint el pas per via laietana i carregant si sintenta trencar el cordó policial 1OAlCarrer OmplimSantJaume29s OmplimSantJaume NoPassaran 
FAVOR	Busquen confrontació busquen dividir la societat busquen criminalitzar al adversari busquen la sumisió de les revoltes Sabeu que us dic Sóc home independentista a favor del feminisme i a favor de les classes populars Sou feixisme en estat pur 
NEUTRAL	⚠ ÚltimaHora Cabify torna a Barcelona després dadequarse a les restriccions imposades pel govern  
AGAINST	Escoltant linforme de ⁦jaumecollboni⁩ al Consell de Federació del ⁦pscbarcelona⁩ Una Barcelona que ha retrocedit en les etapes en els i les socialistes no hem tingut responsabilitats de govern Una Barcelona que recuperarà el rumb i limpuls amb Jaume Collboni 
AGAINST	RT VilaWeb Ladvocat boyeg diu que pateix la mateixa campanya que es va engegar en el judici per l11M 
FAVOR	Vídeo duna agressió feixista daquest matí a Via Laietana Un manifestant ha rebut una puntada dun espanyolista que shavia infiltrat entre els independentistes AlertaUltra 
FAVOR	diariARA InesArrimadas KRLS Què és un expresident Fins que va arribar el 155 que en Catalunya no existia la figura dels expresidents Tots els presidents continuaven reben el tracte de President quan deixaven dexercir el càrrec Ens hem espanyolitzat diariARA 
FAVOR	Impossible no emocionarse amb aquestes imatges No oblidem la força que tenim  RepúblicaÉsLlibertat RepublicaCatalana
AGAINST	Gargotejant Ma mare ho sap tot i el que no sap ho endevina Suposo que ens segueix al Twitter 😁
FAVOR	URGENT La mani feixista intenta aproparse a Sant Jaume baixant per Via Laietana Que ningú marxi a casa Necessitem tots els reforços NoPassaran OmplimSantJaume 
FAVOR	judithineuropa A Espanya hi ha presospolítics De fet un excol·lega meu raulromeva que va ser molt actiu aquí és a la presó i estic molt preocupada per ell Si em demana si hi ha més països a la UE que cal que siguin investigats seriosament diria que sí 
AGAINST	dianacoromines EvaPesqueraSole Ni cas Diana aquestos son Trolls estan acostumats a que tot el món sigui com els polítics que tenim al Govern de Vichy millor no lis donis publicitat
FAVOR	Aquest judici no shauria dhaver produït mai Ni la judicialització ni la repressió són solucions a conflictes polítics La llibertat dels presos i la desjudicialització de la política és pel que treballem La única sentència possible és labsolució 
AGAINST	Si a nosaltres que hem demostrat ser més pacífics que Gandhi ens diuen radicals com ens dirien si anéssim amb la cara tapada cúter en mà amenaçant pel carrer a tothom que fos unionista io espanyolista Reflexions duna àvia mentres es menja una torradeta doli i pren un te
AGAINST	pilarcarracelas No sha de ser molt llest per veure que tot ha sigut una estratègia preparada primer el suport a Sánchez després el fals diàleg es tomba els presupostos i ara noves eleccions tot per allargar el procés i que tant Barcelona com Madrid coordinats per no aplicar la DUI
FAVOR	Segueix antoniobanos dient q tot plegat com el setge a la cupnacional  formava part duna trampa x condemnar i escapçar el sobiranisme No hi vàrem caure però la trampa segueix parada i esgoten les forces dels presos polítics No hi ha dret joAcuso JudiciTV3CatRadio
NEUTRAL	Veient la vergonyosa actuació de Marchena amb les defenses tallant constantment esbroncant impedint mostrar vídeos als testimonis acotant els temes etc sincerament opino que TOTES LES DEFENSES SHAURIEN DE PLANTAR EN BLOC i renunciar JudiciTV3CatRadio
FAVOR	No hi ha cap diferència entre això i la violència i agressions espanyoles de l1O contra catalans pacífics Cap ni una Quina vergonya Se tha acabat això MiquelBuch dimiteix ForaXusmapol LlibertatPresosPolítics 
FAVOR	Nieto Hubo una importante cifra de policías lesionados no le puedo concretar cuántos Miri li concretarem Nhi va haver 111 tot i que el govern espanyol va mentir i nhavia xifrat 431 I la majoria pel mal que es van fer pegant
AGAINST	cescgalietti PSOE pscbarcelona psciutatvella jscciutatvella I seguim de fracàs en fracàs Avui el junqueras sembla el Gandhi parlant de càntics i floretes però la veritat és que ens van enmerdar volent sotmetre més del 50 de Catalunya Ara no aprovant els pressupostos demostren que no els importa la gent per mes que tv3cat ho maquilli
FAVOR	No tequivoquis meritxellbatet la democràcia i lestat de dret es basen en el respecte per la sobirania individual i els drets humans Quan lestat en nom de la llei viola aquests dos esdevé com a mínim una dictadura 
AGAINST	Sant Cugat regala 542000 euros a la empresa del exsocio de Puigdemont vía cronicaglobal  LaPoliticaIdentitariaEsCara
AGAINST	En Buch es un segurata de discotheque tot aixó lhi queda molt gran 
FAVOR	🎗Un dia més denunciem el fet que nou persones innocents continuïn empresonades Com diu junqueras votar no és delicte impedirho per la força sí  No defallirem Lluitarem per la vostra llibertat i la del país ✊ LlibertatPresosPolítics LlibertatPresesPolítiques 
FAVOR	OrganitzemRepública 🔴11 de setembre Acte Polític de LaForjaJovent i PobleLliure 📍Passeig del Born 🕥 1130h LaNostraSentència Independencia 
FAVOR	Junqueras en estat pur Un mestre Quines ganes de veurel lliure JunquerasAcusa JudiciAlaDemocràcia 
