LABEL	preprocessing_C
FAVOR	RT Uroboro93782470 LlunaCatalana3 albertorta Lamentablement té tota la pinta FemXarxa62 seguim 20S
AGAINST	Montse98168083 quimforn EnricMillo mossos Cecs sou vosaltres Tothom saps el que va passar l10Una altra cosa és que no ho volgueu reconéixer Tothom va poder veure i els jutges disposen de les proves per poder jutjar i aplicar les lleis Deixem de ser imparcials i accepteu el que va ser cop destat a la democràcia
AGAINST	Pq això no és una vaga és una celebració prorègim 
FAVOR	Sabeu quina és la relació entre lAporellos i el dret dautodeterminació Que segons lONU un estat només té dret a la seua unitat política en la mesura que tracti tots els ciutadans amb igualtat de consideració i respecte 
NONE	Gràcies Oriol junqueras Això és exactament el q necessitàvem veuret del tot ferm en les teves conviccions q són les nostres i defensant amb coratge tot el que vam fer i tornaríem a fer Avui estàs representant amb plenitud els independentistes i els demòcrates NoSurrender
AGAINST	matanteltemps QuimTorraiPla Decirle señor al Torrat  El del ADN superior  no llega ni a cochero 
AGAINST	La RepúblicaCatalana no laconseguirem encaputxats o tirant pols de colors contra la policia que garanteix el dret dexpressió La RepúblicaCatalana laconseguirem quan siguem capaços de demostrar organització total per fer el que volem sense violència
AGAINST	enpepes Just al contrari Sembla que no has escoltat el vídeo Diu que sortiran quan nosaltres ho diguem i que el que han pactat és que han de sortir en aquell moment Semblar clar qui controla les sortides de ledifici
AGAINST	La mani de la Diada va de disfressarse reunirse i celebrar que els nostres són la òstia i els nostres adversaris són uns fatxes i uns fills de la gran puta Després tothom cap a casa ben satisfet i fins lany que ve
FAVOR	El nostre poble és de propostes de construcció dalternatives de diàlegs amb tothom i de respecte a la diversitat Sobre aquesta actitud volem consolidar la llibertat de Catalunya 📄 Comunicat del govern de la XI legislatura amb motiu de la Diada 11S2018 FreeTothom 🎗 
FAVOR	Penjo foto del legítim MHP de la Generalitat de Catalunya Carles Puigdemont fins que sigui restituït del seu càrrec InvestimPuigdemontJa TotsAmbElPresident 
FAVOR	33 Barcelona avui A vegades només cal veure qui tens al davant per entendre al costat de qui thas de posar Antifeixisme o barbàrie AlertaUltra 
NONE	El film de Sorogoyen ha estat guardonat amb els premis a Millor Direcció Millor Muntatge Millor Guió Original Millor So Millor Actor de Repartiment Millor Actor Protagonista i Millor Música Original goyas2019 Goya19 
AGAINST	gebelque Apliquem aquesta tragalera al mon indepe ja posats
NONE	Més mercat i menys supermercat és un dels consells del dietista nutricionista CarlosRios nutririvers per recuperar el menjar de debò Acaba de presentar el seu llibre Comecomidareal i molt aviat serà a lentrevista de linformatiutve EdicionesPaidos 
FAVOR	Una cosa que molta gent sesforça molt en no esmentar és que ja hi havia gent contra tot allò que sonés a català abans que lindependentisme fos majoritari i aquesta mateixa gent és la mateixa que sesforça molt en remarcar que aquest odi és provocat pels independentistes
AGAINST	govern QuimTorraiPla I una merda El problema daquest país són els polítics que tenim que porten molt temps sense fer res de res excepte rucades per una República simbòlica
AGAINST	Que diu que Rajoy PP volia pactar amb Mas una proposta política de cessió davant el nacionalisme Josep Antoni Duran i Lleida senyor aragonès que es moria per 
FAVOR	Vaig ser a la seu deconomia el dia 20S ds de les 17 fins que els Jordis van desconvocar Ningú em va aplastar  cap avalancha contra cristal  ningú es va parapetar No sé quin soroll fan els tumultos Jo només sentia cants vaig repartir menjar i vaig abraçar molts amics
FAVOR	RT diariARA Caldes de Montbui inaugurarà la nova plaça U dOctubre coincidint amb el primer aniversari del referèndum 
FAVOR	📣 ATENCIÓ CONVOCATÒRIA ‼️ 🔴 El 20S vam perdre la por al poder 👉 Per això un any després HI TORNAREM A SER ‼️ TardorCalenta ElPoderDelPoble DecidimSer CDRenXarxa 
AGAINST	El proper dijous dia 20 farà un any de latac a la democràcia al Referèndum i a les nostres institucions Surt al carrer i fes sentir la teva veu Hi vam ser i hi tornarem 🗓 Dijous 20 de setembre 🕖 1930 h 📍 Gran Via amb Rambla Catalunya Bcn 
NONE	Senyor Iceta  El proper cop q vulguin vostès votar el 155 pensinsho  El proper cop q vulguin condecorar lEnric Millo pensinsho  El proper cop q impedeixin investigar limam de Ripoll pensinsho  El proper cop q el sr Zaragoza digui idiotes als indepespensinsho 
AGAINST	🎥jsolerCs A Catalunya els trastorns alimentaris afecten al voltant del 5 de la població Calen consensos per sancionar les conductes que fomentin els trastorns alimentaris Parlament 
NONE	Donald Trump diu tenir tot sota control per fer fora Maduro Analitzem totes les opcions 
AGAINST	Això també ha passat aquest matí a Girona Ja no és una excepció és reiterat amb lestelada la rojigualda amb armilles grogues taxistes o en un miting de Trump 
AGAINST	RT salvadorcot Els Segadors i pancartes a favor de la independència de Catalunya abans de la Supercopa 
AGAINST	Ara més que mai cal reivindicar lautoritat dels DDHH front a aquelles persones que només volen arribar al poder per imposar les seves idees de menyspreu social front a aquelles que volen imposar la raó dEstat per sobre de les garanties dels DDHH 
AGAINST	Un observador turc al Suprem denuncia que es tracta dun judici polític 
NONE	Comença la declaració dAntoni Bayona exlletrat major del Parlament  JudiciTV3CatRàdio 
FAVOR	RT elpuntavui  3gerardpique carrega contra Millo Tu sí que menteixes i manipules vídeos Judici1O 
AGAINST	MonDiari Nmartinblanco CiutadansCs tv3cat sempresaludava joanantoni70 Tv3  rac1 tots congeladets I calladets  que nomes saben que dir mentiders I manipular a mes de insultar cada 2 paraules Vinga al paro una estoneta que falta gent daquests i hi ha gent mes educada I professional que necesita feina
NONE	Nieto diu en cap moment va haver cap càrrega policial l1O Sí hi va haver ús de la força en algun lloc cridanera per permetre el replegament del CNP i GC Defensa tècnica de lactuació policial en el referèndum 
NONE	A Quim Torra i als seus consellers sels aplicaran a partir dara els mateixos criteris que als ministres per tenir escorta quan surtin a lestranger  
AGAINST	El front judicial és extens però presentem batalla i noves iniciatives allà on hi ha una oportunitat per defensar els drets fonamentals del poble de Catalunya i les nostres institucions Ajudans per continuar lluitant  FreeTothom 🎗 NoSurrender ✊ 
AGAINST	Està passant •WToledo a judici per cagarse en deu i en la mare de deu •Un francès vol ser el nostre Alcalde •Toni Cantó mha blocat •Una mare i el seu fill en patinet per lautovia •Casado el pistoler •Toni Cantó mha blocat Quin país tu 😂😂😂
AGAINST	Malàisia juntament amb Corea Singapur Taiwan i Hong Kong forma el hub més important deducació superior internacional al sudest asiàtic 
NONE	Perquè el feminisme no només serveix per veure el món que tenvolta de forma diferent També serveix per reinterpretar el teu passat curar ferides quedar en pau amb un mateix i tirar endavant amb nou alè Feliç lluita estimades 💜
AGAINST	🔴👉🏼 miqueliceta Intentant fer una mala jugada al govern dEspanya amb el seu no als Pressupostos els partits independentistes han acabant fent una mala jugada al conjunt dels catalans i catalanes pscbarcelona 
NONE	El lletrat major del parlament contradiu ForcadellCarme i rogertorrent en dir que la mesa pot entrar en el fons i Sí pot inadmetre proposicions de llei  
NONE	Dolors Català presidenta de DonesMonRural La presència duna dona en una empresa agrària fa que la població rural shi fixi Els fills veuen possibilitats que es facin coses innovadores i més atractives per la gent jove 📺  Més324 JudiciTV3CatRàdio 
NONE	XaviBuxeda gorinna Impedir una cadena que gravi és el que fa la ultra dreta Abonarse al discurs fàcil de les fake news és el que fa la ultra dreta A lesquerra li demano més capacitat crítica més profunditat danàlisi
AGAINST	boyeg A mi em sembla que sí La Mercè Rodoreda EPD deia Quanta quanta guerra Jo dic Quanta quanta merda Gumitu 🤑🤑🤑
FAVOR	Atenció Escolteu el periodista DominicWaghorn de SkyNews totalment astorat quan la lozanoirene compara VOTAR amb VIOLAR No sho pot ni creure lògicament Aquesta senyora ha de dimitir ThisIsTheRealSpain EspañaGlobal 
NONE	Lestació dautobusos de Girona tindrà el primer Punt Bici de les comarques gironines  somnatus bicicletaAMB Mouteenbici transportpublic 
AGAINST	RT SCBalear La entrevista viral que desarmó a Quim Torra 
FAVOR	RT MelciorComes No podem ni parlar català a casa seva però sí els imposarem una república Oi tant
FAVOR	Espero que estigueu fent una llista amb totes les merdes que està fent aquest govern Pengeula de la nevera i quan aneu a votar us la repasseu 29STothomAlCarrer NoPassaran AcampadaPerLaLlibertat OmplimSantJaume 1OctAlCarrer
FAVOR	Vam tornar a Unipost Vam tormar a la conselleria dEconomia Vam tornar a la seu de la CUP  i ara tornarem a les escoles tardorcalenta 1OctAlCarrer 
FAVOR	BernatDeltell Algú hauria de dir clarament duna punyetera vegada que ni PDECAT ni ERC ni les CUP són partits independentistes I que fan i faran tot el necessari per acabar amb el moviment independentista Encara que sigui a base de perdre eleccions O és que ningú veu el que estan fent
AGAINST	xavicape Retarda la seva convalidació Tens un límit de 30 dies hàbils Mentre no es convalida es vigent Maniobra a la desesperada per intentar impedir la regulació dels VTC
FAVOR	RT cota3143 Puigdemont i Torra fan la conferència conjunta a Brussel·les tot i la censura de Tajani Vilaweb  via
FAVOR	albertplana Sha de votar x sortir de dubtes
FAVOR	RT angelstorras Que tot el món ho escolti Endavant les atxes NoSurrenderCat 
AGAINST	AlbanoDante76 Cada cop hi ha més indepes Tots menys en Dante
FAVOR	💭 Per MirCaldes i fusterguillem de PobleLliure ⏩ Cal articular una proposta política que permeti fer avançar el moviment republicà per lesquerra per allà on pot encara crèixer 
AGAINST	Són incapaços de muntar res i que no hi hagi disturbis No tot lunionisme és violent Però quasi tots els violents són unionistes No és tensió ni xocs És violència dun bàndol 
AGAINST	324cat Ui això com pot ser Quanta dignitat i tal 🙊 
FAVOR	miqueliceta LaVanguardia El que torni a aplicar el 155 i sapropi a VoX li estarà regalant un 30 dels seus vots Si els partits de centre  Esquerra no posen seny sels menjarà lultradreta O feu propostes i canvieu el discurs a negociació real o baixareu molt en vots Guanyarà el dialeg segur
FAVOR	Hola MiquelBuch la CUP no ens hem mogut dallà on érem mobilització massiva i no violenta per combatre allò que ens impedeix exercir els nostres drets No sols acateu el règim del 78 sinó que també imiteu la seva estratègia manipuladora i violenta ProuMentides BuchDimissió
AGAINST	RT XELAXALAO Aquest 11S no et quedis a casa SomRepública 11S2018 
FAVOR	elnacionalcat No son esclaus duna política vergonyant i corrupta
FAVOR	naciopolitica naciodigital AdaColau EsquerraERC Pdemocratacat Sents ràbia Com el dia de la DUI Doncs les sumes les dues les multipliques per elles mateixes cent vegades i potser tacostaràs a la ràbia que sentim nosaltres de veure els nostres polítics jutjats per defensar el mandat de la majoria del poble català
AGAINST	RT mirashka5 francesccebria I a TheHandmaidsTale li queden quatre dies per ser aquí
FAVOR	RT OdetteVGomis Sí molt interessant aquest canvi de la política francesa Sense voler potser manuelvalls ens fa un favor 
FAVOR	Organitzen campanya per defensar la seriositat de lEstat al mon davant JudiciALaDemocràcia Però surten a comparar l1 doctubre amb violació i els cau la careta Lozano no és ni del PP ni de Cs ni de VOX És un càrrec del PSOE 👇🏽 
AGAINST	🎥 Nmartinblanco Torra està inhabilitat per governar Catalunya No ens podem permetre que els comandos separatistes converteixin Catalunya en el seu camp de batalla ActualidadCs 
AGAINST	OfCatalans Ottoeldelbus78 DavidManent cesardecaralt psaltiveri ITarres Jofn66 ME12985 elenapivi almogaversindep TeaTrapos KialoHQ No tan subnormal como tú para afirmar esas gilipolleces
NONE	El dia en 4 tuits Turull assegura que no es va gastar ni un euro públic en el referèndum i nega que incités a la violència  JudiciTV3CatRàdio
NONE	Davant la inacció dels Mossos vam decidir aplicar el pla B substituirlos  Sebastián Trapote  JudiciTV3CatRàdio 
FAVOR	Considero q ha arribat el moment dEXIGIR a EsquerraERC i Pdemocratacat q no recolzin cap més llei al Congrés fins q surtin tots els presos polítics retornin exiliats i es reconeixi el Dret dAutodeterminació inclòs a la Carta de lONU Si hi esteu dacord piuleu NoATot 
NONE	Els membres constitucionalistes de la Mesa del Parlament contradiuen Forcadell 
FAVOR	RT DelsRoures Em declaro culpable dhaver organitzat el referèndum damagar les urnes dimprimir les paperetes i de convocar la gent a
FAVOR	RT joseantich Sense llibertat dexpressió no hi ha democràcia  La contundent resposta dels treballadors de TV3 a Albert Rivera 
FAVOR	Hi ha miserables prevaricadors mentiders compulsius i després hi ha les declaracions duna ultra sinistre la secretaria judicial Montserrat del Toro Un verdader escàndol JudiciTV3CatRàdio 
FAVOR	solertoni jordimunozm SentitCritic Amb ERC Això volia aclarir Si no és molt ampli no hi veig diferència amb un vot útil a ERC Si és massa ampli no sé si això tensiona més encara lactual acord de govern Em costa tenir una opinió clara sobre la proposta Necessito més info 
