id_str	TWEET	LABEL	CLEAN_x	CLEAN_FULL	LEMMA	LEMMA_CLEAN	part	user_id_str	user_screen_name
1045034387795038214	RT @vpartal: Creix la tensió entre Espanya i Bèlgica: el president del parlament flamenc replica al govern espanyol https://t.co/1Wn4FNlGaV	FAVOR	creix tensió espanya bèlgica president parlament flamenc replica govern espanyol	creix tensió espanya bèlgica president parlament flamenc replica govern espanyol	créixer tensió espanya bèlgica president parlament flamenc replicar governar espanyol	creixer tensio espanya belgica president parlament flamenc replicar governar espanyol	val	148435690	anscari77
10990348892429885e+18	@daniel_julia Penso que es començaran a fabricar força abans. Capacitat hi ha, el més dubtós per mi és ampliar la xarxa de recàrregues. Actualment és inviable comprar-te un cotxe elèctric si la idea és fer-lo servir per mig i llargs trajectes.	NEUTRAL	penso començaran fabricar capacitat dubtós ampliar xarxa recàrregues actualment inviable comprae cotxe elèctric idea ferlo servir llargs trajectes	penso començaran fabricar capacitat més dubtós és ampliar xarxa recàrregues actualment és inviable comprae cotxe elèctric idea és ferlo servir llargs trajectes	pensar començar fabricar capacitar més dubtós ser ampliar xarxa recàrregues actualment ser inviable comprae cotxe elèctric idea ser ferlo servir llarg trajecte	pensar començar fabricar capacitar dubtos ampliar xarxa recarregues actualment inviable comprae cotxe electric idea ferlo servir llarg trajecte	val	62506386.0	soniapereda
11039550067750625e+18	Esteu tan atabalats pel #JudiciProcés i els seus múltiples testimonis que ja no sabeu qui toca odiar avui? Encara hem de bramar contra l'Enric Millo i la secretària judicial? No us hi amoïneu! La Pilar Rahola i TV3 us donen un cop de mà.  https://t.co/kgqg3yPJC4	AGAINST	atabalats #judiciprocés múltiples testimonis sabeu toca odiar bramar contra enric millo secretària judicial amoïneu pilar rahola donen	atabalats #judiciprocés múltiples testimonis sabeu toca odiar bramar contra enric millo secretària judicial amoïneu pilar rahola tv donen cop mà	atabalar #judiciprocés múltiple testimoni saber tocar odiar bramar contra enric millo secretària judicial amoïnar pilar rahola tv donar copar mà	atabalar #judiciproces multiple testimoni saber tocar odiar bramar contra enric millo secretaria judicial amoinar pilar rahola donar copar	val	48744241.0	KhommonNoise
1097842765516415e+18	#universitats  UAB: 50 anys de revolució, dins i fora de les aules : https://t.co/Grlb3txUrL	AGAINST	#universitats anys revolució aules	#universitats uab anys revolució aules	#universitats uab any revolució aula	#universitats revolucio aula	val	116408890.0	eponsf
1097403476236271619	@albertcastellon Volem llista independentista unitària! Esperem pacientment acord... Cal deixar diferències x altres moments. N’hi haurà molts! No en dubteu...però ara cal agafar coratge, deixar les ditxoses diferències i LLISTA UNITÀRIA!!! El poble no entén ni vol altra via...	FAVOR	volem llista independentista unitària esperem pacientment acord deixar diferències moments n’hi haurà dubteuperò agafar coratge deixar ditxoses diferències llista unitària poble entén	volem llista independentista unitària esperem pacientment acord deixar diferències x moments n’hi haurà dubteuperò ara agafar coratge deixar ditxoses diferències llista unitària poble entén vol	voler llistar independentista unitari esperar pacientment acordar deixar diferència x moment n’hi heure dubteuperò ara agafar coratge deixar ditxoses diferència llistar unitari poblar entendre volum	voler llistar independentista unitari esperar pacientment acordar deixar diferencia moment n’hi heure dubteupero agafar coratge deixar ditxoses diferencia llistar unitari poblar entendre volum	val	866538426	GalileaPiero
11033151510323241e+18	Aracadi Oliveres i Aminata Traorè inauguren i clausuren respectivament el curs anual de #dretshumans #cursDDHH 2019  Lluites ciutadanes davant la regressió global de drets i llibertats  🖇 Programa complet i inscripcions https://t.co/JLWT7yjnDP https://t.co/ijcc0NiHg3	AGAINST	aracadi oliveres aminata traorè inauguren clausuren respectivament curs anual #dretshumans #cursddh lluites ciutadanes davant regressió global drets llibeats programa complet inscripcions	aracadi oliveres aminata traorè inauguren clausuren respectivament curs anual #dretshumans #cursddh lluites ciutadanes davant regressió global drets llibeats  programa complet inscripcions	aracadi olivera aminata traorè inaugurar clausurar respectivament cursar anual #dretshumans #cursddh lluitar ciutadana davant regressió global dret llibeats programar completar inscripció	aracadi olivera aminata traore inaugurar clausurar respectivament cursar anual #dretshumans #cursddh lluitar ciutadana davant regressio global dret llibeats programar completar inscripcio	val	7.069004986459628e+17	DavidBondia
1045395019383877633	RT @irenecarbo: Avions de paper, volaran pel cel! #OmplimStJaume #29S #llibreslliures	FAVOR	avions paper volaran #omplimstjaume #s #llibreslliures	avions paper volaran cel #omplimstjaume #s #llibreslliures	avió paper volar celar #omplimstjaume #s #llibreslliures	avio paper volar celar #omplimstjaume #llibreslliures	val	181679209	albert_orta
1044308810188361730	Com ho fem perquè a l'Hospitalet facin de catalans?  True.  Mentre dins al moviment independentista n'hi hagi que creguin que aquesta pregunta és lògica i normal potser podrem guanyar una majoria absoluta però mai guanyarem un país.	FAVOR	hospitalet facin catalans true moviment independentista creguin pregunta lògica normal podrem guanyar majoria absoluta però guanyarem país	fem hospitalet facin catalans true moviment independentista nhi creguin pregunta és lògica normal podrem guanyar majoria absoluta però guanyarem país	fer hospitalet fer català true moviment independentista nhi creure preguntar ser lògic normal poder guanyar majoria absolut però guanyar pair	hospitalet catala true moviment independentista creure preguntar logic normal poder guanyar majoria absolut pero guanyar pair	val	368508424	Mallus_Malleus
1099043976647270400	Han tret definitivament #Catalunya de la seva sigla. La Traïció del Líders ha tancat el seu cercle (de llum). Millor així, ja han caigut definitivament les caretes. Que us bombini i passeu-ho bé quan us follin a MadriZ. Sabem que és el que més us agrada. https://t.co/KCxo3M9OwD	FAVOR	tret definitivament #catalunya sigla traïció líders tancat cercle llum millor així caigut definitivament caretes bombini passeuho follin madriz sabem agrada	tret definitivament #catalunya sigla traïció líders tancat cercle llum millor així caigut definitivament caretes bombini passeuho bé follin madriz sabem és més agrada	treure definitivament #catalunya sigla traïció líder tancar cerclar llum millorar així caure definitivament careta bombini passeuho bé follar madriz saber ser més agradar	treure definitivament #catalunya sigla traicio lider tancar cerclar llum millorar aixi caure definitivament careta bombini passeuho follar madriz saber agradar	val	4195957935	alextremp
1097993192052609e+18	@JaumeAlonsoCuev Els estafadors que van fer el fals Referèndum tampoc, aquell home va sortit i es va jugar la seva vida, com molts de nosaltres, no mereixem la traició al poble.	AGAINST	estafadors fals referèndum home soit jugar vida mereixem traició poble	estafadors fals referèndum home soit jugar vida mereixem traició poble	estafador falsar referèndum home soit jugar vida merèixer traició poblar	estafador falsar referendum home soit jugar vida mereixer traicio poblar	val	9.395879502785987e+17	AdvisorRuben
10921621329453096e+18	RT @mikilevitch: @elnacionalcat I a la resta dels presos?	AGAINST	resta presos	resta presos	restar pres	restar pres	val	48744241.0	KhommonNoise
1045392615775105024	Piolins, els llibres són més perillosos i violents que els avions de paper #FemXarxa #OmplimSantJaume29s #OmplimStJaume  #29S  #llibreslliures https://t.co/3NyPYzRTtQ	FAVOR	piolins llibres perillosos violents avions paper #femxarxa #omplimsantjaumes #omplimstjaume #s #llibreslliures	piolins llibres són més perillosos violents avions paper #femxarxa #omplimsantjaumes #omplimstjaume #s #llibreslliures	piolins llibre ser més perillós violent avió paper #femxarxa #omplimsantjaumes #omplimstjaume #s #llibreslliures	piolins llibre perillos violent avio paper #femxarxa #omplimsantjaumes #omplimstjaume #llibreslliures	val	181679209	albert_orta
10366264732501115e+18	President @QuimTorraiPla @KRLS el 11S voy a ir a mi primera Diada, con la intención de disfrutarla pero sobre todo, para exigirles que no se desvíen del camino.  Vam votar, defensem i volem República, ni més ni menys. Jo hi sòc. I vostés? Seguim!! #RepublicaCatalanaJa	AGAINST	president primera diada intención disfrutarla todo para exigirles desvíen camino votar defensem volem república vostés seguim #republicacatalanaja	president s voy ir primera diada intención disfrutarla todo para exigirles desvíen camino votar defensem volem república més sòc vostés seguim #republicacatalanaja	president segon voy ir primer diada intención disfrutarla todo parar exigirles desvíen caminar votar defensar voler república més sòc vostés seguir #republicacatalanaja	president segon primer diada intencion disfrutarla todo parar exigirles desvien caminar votar defensar voler republica vostes seguir #republicacatalanaja	val	8.578559282590147e+17	elenacardona222
1097896941604753408	Tens molta raó !! Una llisó magistral de decència #JoAcuso https://t.co/bSgQ7jDqcM	FAVOR	tens llisó magistral decència #joacuso	tens raó llisó magistral decència #joacuso	tensar raó llisó magistral decència #joacuso	tensar lliso magistral decencia #joacuso	val	121465687	oiram_co
1037863528269533191	(1). Els unionistes tenen una dèria en voler  demostrar que hi ha violència per part independentista que els fa perdre el sanderi. Un de Sevilla diu que li han trencat el parabrises del cotxe i posa una foto s'un diari argentí de l'any passat. https://t.co/2LN2XggNom	FAVOR	unionistes tenen dèria voler demostrar violència independentista perdre sanderi sevilla trencat parabrises cotxe posa foto diari argentí passat	unionistes tenen dèria voler demostrar violència pa independentista fa perdre sanderi sevilla diu trencat parabrises cotxe posa foto sun diari argentí passat	unionista tenir dèria voler demostrar violència pa independentista fer perdre sanderi sevilla dir trencar parabrisa cotxe posar fotre sun diari argentar passar	unionista tenir deria voler demostrar violencia independentista perdre sanderi sevilla trencar parabrisa cotxe posar fotre diari argentar passar	val	1137410166	Almat49
1099436973826158590	Només per posar una mica les coses al seu lloc.  Aznar també és republicà.  Ser republicà no implica ser d'esquerres. Ser republicà a Espanya implica ser espanyol.  Que ja tenim una edat per anar havent de llegir segons quines coses. No cal que ens tracteu d'idiotes, als votants.	FAVOR	només posar mica coses lloc aznar també republicà republicà implica esquerres republicà espanya implica espanyol tenim edat llegir segons quines coses tracteu idiotes votants	només posar mica coses lloc aznar també és republicà republicà implica esquerres republicà espanya implica espanyol tenim edat llegir segons quines coses tracteu idiotes votants	nòmer posar mica cosa lloc aznar també ser republicà republicà implicar esquerre republicà espanya implicar espanyol tenir edat llegir segon quina cosa tractar idiota votant	nomer posar mica cosa lloc aznar tambe republica republica implicar esquerre republica espanya implicar espanyol tenir edat llegir segon quina cosa tractar idiota votant	val	456175610	FrancescSendil
10921898893685964e+18	RT @josepalay: De mercenaris sense principis n’hi ha tot arreu. També a casa nostra https://t.co/9vpHhdcAW2	NEUTRAL	mercenaris principis n’hi també casa	mercenaris principis n’hi també casa	mercenari principi n’hi també casa	mercenari principi n’hi tambe casa	val	9.093471177974292e+17	EstherMarti8
1045552847490813952	📣 La solidaritat és la nostra millor arma ‼️ Moltes gràcies companyes. #AdriEtVolemACasa i a totes les preses i exiliades ‼️ https://t.co/6KAn29R1hL	FAVOR	solidaritat millor arma gràcies companyes #adrietvolemacasa preses exiliades	solidaritat és millor arma ️ gràcies companyes #adrietvolemacasa preses exiliades ️	solidaritat ser millorar armar ️ gràcia companya #adrietvolemacasa presa exiliar ️	solidaritat millorar armar gracia companya #adrietvolemacasa presa exiliar	val	228799611	captivus45
11031651933942374e+18	@ANC_Mossos Tots els catalans vam veure el que va passar l'1-O..Les càrregues van ser normals. Vosaltres que sou mossos ho sabeu, ens hagués agradat veure la vostra actuació en ser agredits i insultats per tota la multitud. Però vau deixar la feina bruta i les imatges a la GC Vergonya aliena	AGAINST	catalans veure passar oles càrregues normals mossos sabeu hagués agradat veure actuació agredits insultats multitud però deixar feina bruta imatges vergonya aliena	catalans veure passar oles càrregues normals mossos sabeu hagués agradat veure actuació agredits insultats multitud però deixar feina bruta imatges gc vergonya aliena	català veure passar oles càrrega normal mosso saber heure agradar veure actuació agredir insultar multitud però deixar feina brut imatge gc vergonyar alienar	catala veure passar oles carrega normal mosso saber heure agradar veure actuacio agredir insultar multitud pero deixar feina brut imatge vergonyar alienar	val	9.009805944815165e+17	angelstello12
