LABEL	preprocessing_B
AGAINST	golpe a la mafia de la camorra en #andalucía la #guardiacivil detiene al clan de los marranella detenidas personas que constituían una red criminal dedicada al narcotráfico y al secuestro en diferentes puntos de la costa del sol
AGAINST	gran discurso hoy el de con tres enseñanzas basadas en símbolos una pizarra una caja de frutas y una cafetería es en lo sencillo donde se fundan las grandes causas #españaviva aquí con las tres #mujeres del equipo de
AGAINST	articulo en el diario más leído de dinamarca los separatistas catalanes han reemplazado al sentido común por el fanatismo hay gente acosada por usar el español la estrategia del separatismo catalán no es digna de una democracia europea
FAVOR	no tienen vergüenza estos catalanes independentistas otra vez el #s han vuelto a cargarse un coche de la guardia civil mañana y darán la noticia en exclusiva ha ha ha ha ha ha  #omplimstjaume #femxarxa #independència #tardorcalenta #oct
FAVOR	alguna prueba de esto que acabas de decir tienes algún tuit dónde critiques a los noindepes sobre la violencia por otro lado otros políticos de cs se alegran de las agresiones físicas
AGAINST	 esto si que corría mucha prisa ay ay ay faisan faisan  #equiparacionya #ju
AGAINST	la paz de zp la misma que la de p pedrosanchez con los golpistas catalanes indulto y homenajes al parecer a los españoles esa paz les pone pues ya se sabe quien por gusto es buey del cielo le caen los cuernos
AGAINST	qué habeis estado haciendo todos estos años si donde siempre habeis gobernadoextremadura asturias andaluciacastilla la mancha etc están a la cola de españa o sois tontos cum laudem o caraduras extremos #eleccionesvotoderechas #españa
AGAINST	 pretende ampliar el centro político sumando a moderados y constitucionalistas #ciudadanoadn
FAVOR	defensa incautaron propaganda del referéndum o propaganda del partido político trapote hm es que mierda me han pillado hm no lo marchena no lo recuerda no lo recuerda siguiente pregunta
NONE	las bases de la crida avalan el pacto con el pdecat cara al a la asociación y partido de carles puigdemont y jordi sànchez abre la puerta así al acuerdo
AGAINST	 pronto se va a acabar la asquerosa tiranía de la corrección política #voxsaleaganar #sig
FAVOR	es comprensible se traga usted lo que dice vatgas llosa o ni se lo lee debido a que es peruano resulta sorprendente que celebre el día de la independencia de perú y en cambio reniegue de las aspiraciones de recuperación de soberanía de cat hay q ver como cambia el atlántico
NONE	a m u c h a h o n r a en nombre del amor la paz y la l i b e r t a d estaremos mi joropo y yo este viernes de febrero en el gran concierto de la frontera acompañando a los países de las américas con su #ayudahumanitariavenezuela #eltiempodediosesperfecto
AGAINST	juicio prusés hoy declara como testigo josé a nieto ex secretario de est de seguridad está desmontando la versión indepe cual bomba de relojería por cierto sus modos y gestos faciales y lenguaje corporal son lo opuesto a los de los chulitos indepes como turull o rull
NONE	los defensores de #maduro están dispuestos a una guerra para defender a #venezuela
AGAINST	un tema interesante era la opción de consolidar a valls con unos hipotéticos buenos resultados en barcelona como candidato en cataluña la salida arrimadas le dejaría vía libre algunos vemos tres problemas
AGAINST	podemos siempre contra el sentido mayoritario apoya a maduro apoya la independencia apoya la actuación de los políticos en las cajas y ahora apoya a delincuentes en la política pero no los presuntos o imputados
FAVOR	para ser constitucionalistas no respetais demasiado vuestra constitución sólo la poneis al lado de vuestros intereses partidistas
NONE	 el video de los diputados bajando al militar de la gandola mientras los demás soldados no hacen nada no puedo dejar de ve
AGAINST	albert rivera convoca una manifestación exigiendo #eleccionesya y pp y vox se suman de inmediato una mani sin banderas de partido solo de la nación constitucional los indepes llenan los juzgados de estiércol la actual moncloa es la fábrica de estiércol #stopsánchezf
FAVOR	es lo normal pues con tanta ida y venida a bélgica escocia y suiza con acompañantes y escoltas todos los españoles incluidos catalanes independentistas q trabajen estamos apañados
AGAINST	sánchez traiciona a policías y guardias civiles mientras los mossos disfrutan de la subida pactada con el independentismo si no hay presupuestos no hay equiparación dice falso que apruebe un decreto si tiene algo de palabra y dignidad antes de irse #equiparacionya
AGAINST	es una pena que el juicio esté defraudando a los separatistas porque mira que lo encaraban con buena voluntad sin prejuicios y dispuestos a aceptar la legitimidad del tribunal y confiaban plenamente en que no se iban a vulnerar los derechos de los acusados qué decepción
FAVOR	gonzález pons pp pide detener a puigdemont si entra en el parlamento europeo el pp el psoe y cs si pretenden censurar a una persona por sus ideas en el parlamento europeo confirmaran que españa es una dictadura
AGAINST	 clara campoamor fue la mujer más importante del siglo xx es un referente del liberalismo y de la democracia era de justicia que ella estuviese en la sede de cs #feminismoliberal
AGAINST	ayer declaró en el supremo lo hizo con la verdad ésa que provoca la ira del nacionalismo han iniciado una campaña del odio contra él y saben por qué porque la verdad no tiene fisuras y muestra sus miserias y es que son tan totalitarios como cobardes
AGAINST	os han echo creer que en el tedh ya esta escrita la sentencia y que sera positiva para los independentistas por ahora las demandas presentadas han sido contrarias a los independentistas vigilad que la caida puede ser trenenda
FAVOR	psoe y su mariposa catalana dicen que cataluña sale perdiendo no aprobando sus presupuestos pero no dicen que cataluña disfrutó con dos cojones el y las palizas policiales que ellos y pp se sacaron de la manga
FAVOR	franco era franquista principalmente luego se vistió con ropajes falangistas y un toque de nazismo y fascismo que por aquella época estaba de moda pero la pregunta en sí mejor no digo nada
FAVOR	un puede hacerla presidenta de la generalitat podría ser la señal para hacer de catalunya un territorio ingobernable
FAVOR	en què quedem ⁦@gabrielrufian⁩ i ⁦@joantarda⁩ som o no som república defenseu el nostre vot o us el passeu pel folre #oct #nioblitniperdó
NONE	inés arrimadas y el giro españolista del psoe por
FAVOR	los independentistas tienen la culpa del auge de vox los negros de la subida del racismo y las mujeres del augmento del machismo #faqstherealtv #thisistherealspain
AGAINST	cataluña es un estercolero antiespaña que vive muy bien a costa de los propios españoles a los que desprecian basta ya del buenisno español tenemos que devolverles su infamia y su traición a #españa únete al boicot productos catalanes y no compres ni un producto catalán nunca
AGAINST	señor marlaska que no ha entendido usted de la equiparación salarial es algo que les pertenece por su trabajo dedicación valentía etc lo mínimo es que les suba el sueldo sin regatear que no estamos en una subasta #equiparacionya #jusapol
FAVOR	el líder de ciudadanos albert rivera ya ha dictado sentencia en el juicio del o mientras no había ni siquiera acabado la declaración de oriol junqueras en el tribunal supremo rivera ya lo ha tachado de golpista y que su declaración estaba llena de cinismo
AGAINST	ahora si que espero que tus políticos te dejen tirado con las vtc y que sepas lo que es la injusticia de verdad
FAVOR	marchena llevamos un año y cuatro meses de proceso en castellano y no se ha reivindicado hacerlo en catalán hasta ahora #juicioproces
FAVOR	quién creéis que puede ser un buen mediadior entre el govern y el gobierno podéis colgar fotos y  miraremos quién obtiene más likes empiezo yo
FAVOR	somos país de acogida sin distinción de bulto por dólares en cartera sean bienvenidos defendemos los deseos de los pueblos ni que no nos enamoren a todas se llama democracia
FAVOR	vergüenza es poco evitar el derecho de defensa en toda su amplitud tiene un nombre y no es democracia y se ve claramente la patita de quien está dando las ordenes
FAVOR	lo de la república española tiene el alto riesgo que la derecha cuele un modelo presidencialista y autoritario con el putin o el erdogan de turno cuando la monarquía no les sea útil a partir de ahí ya hemos visto que pasa en otras repúblicas hungría polonia
NONE	jordi turull el movimiento independentista en catalunya va de abajo a arriba
AGAINST	y si arrimadas no quiere ir de dos y aspira al un discurso de la primera mujer presidenta de españa la ambición de rivera es desmesurada aunque quizás fuera el camino para tocar poder
AGAINST	 viendo las luces te queda claro que lo más cerca que tendrán la independencia será via twitter
AGAINST	los comandos separatistas de torra #cdr atacan los vehículos de #nonoscallarán
FAVOR	continúa la inquisicion digo el juicio al proceso #juicioproces #jorditurull #tajanipuppetoffascism
AGAINST	exigimos inmediatamente la retirada de esa pancarta del balcón de nuestro ayuntamiento que los independentistas han colgado esta tarde durante su concentración el ayuntamiento es de todos los ciudadanos y no solo de unos pocos
AGAINST	aqui las bodas un tema personal arrimadas entrada de valls encuestas muy negativas golpe interno funeral ciudadanos
AGAINST	es que llevan mas tiempo lloriqueando a moco tendido y tienen más experiencia hasta hace poco los indepes iban de sobrados y no tanto de lloricas ellas lo que la lagrimita parece que lo llevan de serie
