LABEL	preprocessing_B
NONE	la segona setmana de judici es podria dividir en dues etapes la declaració dels exconsellers i linterrogatori a jordi sànchez ens avisa que la vinent serà una setmana força llarga #judicitvcatràdio
FAVOR	lalliberament dels presos ha arribat als titulars de molts diaris internacionals gràcies a la vaga general contra el judici al procés ja veureu hi haurà una sentència europea
AGAINST	 qui és aquest senyor de la jaqueta ralf lauren
FAVOR	sempre recordaré el #s de lany passat a la feina surto ap descans i veig q han entrat a les nostres institucions i hi han detencions haig de marxar vull ser a bcnla meva cap no em va deixar i la jornada va ser infinita però al vespre a #terrassa no vam fallar
AGAINST	 es pronuncia així golpista
NONE	helena janeczek escriptora sobre la creació de la marca robert capa la idea no era només ser famosos sinó tenir més espai i més visibilitat per la causa republicana  #més #judicitvcatràdio
AGAINST	@ximopuigavançar les eleccions autonòmiques trenca amb la inèrcia duna posició que no ens ha ajudat a partir dara votarem com a actors de a fila de la política espanyola en igualtat de condicions amb les ccaa que ja exerceixen eixe dret
AGAINST	 otro q recula d la republiqueta fake  estic emocionada️ ploraré i ploraré d risa 
AGAINST	vajalo bo és que alguns encara se las empassen
FAVOR	molt bona pregunta per donarse la gran vida com campuzano tardá rufian etc etc per això no vaig a votar
AGAINST	 ho diu el mhp que no fot ni brot i semporta un dineral per enfrontar i senyalar gent fas fàstic
FAVOR	la delegación del gobierno ha concedit el permís per a la contramanifestació ultra contra l@apleccdt aplec de camp de túria es tracta dun fet molt greu agressions físiques amenaces i odi espanyolista autoritzat i consentit pel règim #alertaultra
FAVOR	i anirà a dinar a casa de la seva família tan ample els volen els mentiders a can millo #judicifarsa #elmajordommillo
AGAINST	 filo feixisme encobert mateix argumentari que vox quin fàstig feu
AGAINST	bueno el problema es que el parlament espanyol està bloquejat per els interessa a ells als espanyols els catalans no han fet caure cap govern en el primer sha negociat la sortida del pp perquè a volgut el pp en la segona es una estratègia del psoe negociada
FAVOR	què hi feia el bou a una mani indepe feia vaga de pp per primera vegada a la vida volia anar a una mani de debò volia estudiar ladversari tip del taxi volia conèixer gent normal tenia euracos a punt per ferne donació a algun indepe
FAVOR	 fàstic molt fàstic un representant repugnant del feixisme mes caspós
AGAINST	començo a fer els més d km d viatge x estar amb vosaltres x la #diada ja estic emocionada d pensarhi serà la primera però segur q no lúltima per fi trepitjaré terra catalana després d tants mesos #empordà #portdelaselva
AGAINST	aquesta setmana hem renovat aquest basòfia per anys més
AGAINST	la meva rebesàvia era darganda del rey això deu explicar el meu posicionament polític dacord amb la teoria antropològica de lindependentisme
NONE	es reprèn la declaració denric millo exdelegat del govern espanyol a catalunya segueix el judici del procés en directe vídeo àudio minut a minut #judicitvcatràdio
FAVOR	 marchena no deixa que benet salellas desmunti les #fakenews que millo a relatat extensament
AGAINST	delator el problema es tenir uns polítics covards que diuen que volen fer la república i desobeir i que després a lhora de la veritat els i faltan ous fins i tot per fer una votació a mà alçada
FAVOR	la intersindicalcsc i la iaccatac tots dos sindicats sobiranistes aconsegueixen la majoria de delegats sindicals a la gene el mes de maig el sobiranisme ha de conquerir les cambres de comerç i lajuntament de bcn cal que conquerim tots els centres de poder a catalunya
NONE	opinió més enllà del judici larticle de sobre el judici i la manca destratègia de lindependentisme #opiniónd
AGAINST	 seguiu a que després preguntareu
NONE	us convoquem a tots aquest dissabte a les a köln x reivindicar la república catalana el conseller a l´exili lluís puig assistirà a la manifestació i en acabat presentarà el consell per la república
FAVOR	ja podeu votar una de les propostes de avui escrites en clau feminista i amb veu de dona somhi  #m #vagafeministam
AGAINST	 amb una aturada de pais cuatre perfomance i un concert de txarango amb lluís llach simplementa la república
AGAINST	no poden ser més losers fer bandera de la repressió pur victimisme en vena la política catalana està malalta i ens arrosseguen a tots la revolució per triomfar ha de començar a casa
FAVOR	a les portes del suprem a punt per entrar a escoltar el meu amic en un dia com avui en què ser soci d@omnium és un orgull orgull dentitat orgull de socis i sòcies i avui com sempre orgull que un home bo de pau i ferm sigui el nostre president #endavantcuixart
FAVOR	#primeradiada pq sóc molt manta i no magrada la gent ni aglomerada ni en general gaire però aquest any hi he danar pq hi ha gent a la presó per tirar endavant el q els vam demanar així que sí hi aniré amb el meu home q tampoc no hi ha anat pq no és indepe o no ho era
NONE	amb l@helenagmelero i el al vivint el primer dia d declaracions dels nostres presos polítics #freetothom #judicifarsa
AGAINST	ho sento aquesta vegada no paso de votar als pagafantas de la dreta catalàna procesista
FAVOR	i la matinada de divendres a dissabte tot de tractors es van despistar i van col·lapsar lap i els autocars que pujaven cap a bcn no van poder passar #omplimstjaume #s #llibreslliures
NONE	josé antonio nieto exsecretari destat de seguretat tot es podria haver evitat acatant el mandat judicial #judicitvcatràdio
FAVOR	mheu fet tornar a plorar com una magdalena a milers de kilòmetres de distància això no ho atura ni la repressió policial lexili o la presó som una força imparable que empeny i farà caire un #règimdel caduc i en descomposició #república #diada
NONE	 la guàrdia civil investigava el procés des del
AGAINST	és que de vegades em sembla sorprenent la quantitat de coses que tenen els diners com a barrera dentrada sobretot quan són coses tan elementals i bàsiques com un sostre ho tenim naturalitzat i no entenc per què és tan inqüestionable
FAVOR	#graciasinés me voy a dejar la piel com les serps  au vés vés a fer xivarri al i deixa tranquil el de bons records cap ni un passiho bé i bona tarda #femlarepublicacatalana #joacuso #freetothom
NONE	 ara ella sí que ha actuat bé #detectiuconanxl
AGAINST	las caretas van caient em semble perfecte tu on has danar és amb la grisso a explicar la teva vida sexual i deixar lalcaldia que et va molt grossa adeu fins mai
FAVOR	no vull ser millor que ningú només dir el que penso i fiscalitzar els polítics que és la meva feina i si no fan el que compleixen ho dic i si no us agrada us foteu
FAVOR	el jutge i la secretària del jutjat admeten ara que duen un any mentint i ocultant informació sobre els seus intents dimpedir el referèndum
AGAINST	aixó no es cap vaga es una xumineria més de les vostres ni soc indepe ni segueixo a unassessí com sastre
AGAINST	vea la violencia nacionalista y la indignación de los catalanes sencillos ací té el resum de lo que ha passat avui a catalunya convocatòria de vaga per un assassí
AGAINST	 la posada de llarg de valls catalanista maragallista i gendarme el meu article a
FAVOR	 no tinc paraules el govern aposta per pactar amb espanya el referèndum dautodeterminació
AGAINST	ni al mejor guionista de humor que en el cine hubiera se le ocurriría ésta memez bueno al gran azcona y al gran berlanga ya en vida se les ocurrían éstas genialidades creen un grup de pregària pels presos polítics amb motiu del judici
FAVOR	 colló amb els adalids feixistes mireu si tenen legb o el certificat del parvulari o algo
AGAINST	 fake news un cop més i el pitjor de tot és que ve del president de la generalitat
AGAINST	 patétic sr torra faci bondat i no begui tant
NONE	guaidó carrega contra maduro pel tracte despectiu contra els eurodiputats
FAVOR	enviaria el missatge al món que en no poder doblegar els catalans lestat actua com una dictadura invalidant el resultat de les urnes deposant un president i dissolent un parlament elegits democràticament en altres paraules substituint la democràcia per totalitarisme
FAVOR	és en estat pur enèrgic i assertiu clar i contundent turull a latac  #judiciprocés #autodeterminacionoesdelicte
AGAINST	aquí el convergent donant lliçons dètica
NONE	 labandonament escolar prematur es redueix a la meitat en anys a catalunya
FAVOR	 molts ànims a tota la familia si els partits i els polítics no ho esguerren guanyare
AGAINST	dels creadors de les polítiques socials són prioritats menors arriba els m€ per catalunya dels pressupostos generals de lestat son política petita
AGAINST	sempre es el mateix campanyes mediatiques per donar la impresió a la població que es fa molt la realitat es que no es cert latenció primària necessita un augment de pressupost consolidat del x entumar totes les necessitat en salut de la població la resta es vendre fum
AGAINST	un dels punts importants de la política de manuel valls és la recerca constant dun enemic lenemic poden ser els gitanos romanesos els musulmans i aquí són els catalans explica lescriptor patrick farbiaz
AGAINST	als pensionistes que posen o treuen llaços grocs els han retallat igual la pensió els han pujat el preu de la llum o dels medicaments #quenoensenfrontin cap pensionista amb rajoy i casado cap amb mas i puigdemont
AGAINST	 de vegades fa molt el ridicul aquest home
FAVOR	escriviulos que els seus carcellers sàpiguen que els estimem molt #freetothom #llibertatpresespolítiques #retornexiliades
FAVOR	el cap de la guàrdia civil durant lo recorda en el #judiciprocés que es va demanar als mossos desquadra precintar els col·legis electorals abans del referèndum perquè no hi entressin els votants
AGAINST	dues pedres els bomerangs tornen
