LABEL	preprocessing_A
FAVOR	cataluña solar guido puigdemont delincuente fuga
FAVOR	criticas ines arrimadas hecho preguntar pactar lasexta noche #lnarrimadas
AGAINST	#últimahora ines arrimadas anunciar presentar generala barcelona
FAVOR	movilizacion #iruña contra sentenciar venganza audiencia nacional txabales #altsasu euskal herria nunca dejara solo siempre tendreis nuestro apoyo movilizacion #altsasukoakaske #presoaketxera #llibertatpresospolitics
FAVOR	trato entenderte parar correctamente votar estatuto aprobarlo congreso parlamentar referendum tumbe maner puede hacer algo correctamente
FAVOR	dices segundos exactos donde dice dictadura donde dice puigdemont dictador
AGAINST	#siguemeytesigovox votar andaluzas puedo orgulloso nacionales europeas tengo claro llenemos urnas nuestra bandera
AGAINST	trump apoia defensora democracia egito arabia saudita corretamente apoia defensora democracia venezuela trump mantem aliança ditaduras sanguinarias cairar riad trata sissi salman trata maduro
NEUTRAL	vejo muita preocupação essa atitude irrefletida brasil apoiar mudança regime venezuela inspirar washington situação ramificações parar geopolitica mundial alertar exchanceler confira video #brasildefato
FAVOR	indispensable independentismo catalan piense seriamente porvenir patria gente heure vigoroso esfuerzo organice luche nueva republica juicio pres politicos mayor farsa este siglo tiempo
FAVOR	duelo mentiras casado arrimadas resultado seriar explotar todos cabeza #lnarrimadas
FAVOR	vosotros verdad estoy preocupar palito ondar metió payo donde quedar chulería octubrar tenido meter todo ahora puedes respirarverdad gustar mucho verte sufri
AGAINST	talegon dice jose antonio nieto miente supremo declaracion dice verdad #juicioproces
FAVOR	entonces pusieron helicoptero tuve huir hordas ninjas indepes armados fairy jugandome vida #judicifarsa #judicitvcatradio #femxarxa #joacuso #catwoman
AGAINST	todo desencadenar ocho mañana agentes junto letrada instruccion apoyados equipar entraban conselleria deconomia buscar pruebas parar investigacion preparativos referendum
AGAINST	tresar horas media estado secretar juzgado montserrat toro declaracion valiente decidir granar autenticidad jornada terror hicieron pasar hordas golpistas todos acusados estar poco condena rebelion
AGAINST	amarar españa trocearla negociar troceo alas troceadores separatistas complices separador
AGAINST	partido pidio durar olvidas
AGAINST	millones turistas llegan #barcelona #tarragona muchos ellos otras parta españa granar parte ellos simpatiza proyecto #tabarnia algunos empresarios saber estar aprovechando silenciado medios comunicacion bravo
AGAINST	esto parece sencillo separatistas entienden cuanto hablas este juicio salar dios estar adoctrinados alcanza tintar jilipollismo puro
NEUTRAL	falei falo bernabeu virou salão festa kkkkk
FAVOR	hace rabiar separatistas dar conferenciar eurocamara contra separatismo defensar
FAVOR	aqui llegar rivera alias falangito arrimadas alias loca gatos bañados masas menudo exito vamos huele pucheraron tambien elecciones
FAVOR	quien dividio sociedad català democracia sino ciudadanos clasifico segun origen territorial lengua matern parar crear azuzar confrontacion social parar romper cohesionar social català convivencia caracteriza parar cosechar votos
FAVOR	juicio proces conclusion gobierno rajoy consideraba normal convivencia ciudadana votar referendum
FAVOR	ahir rebelde huido delegado lestado krles cambia krles reparar #joacuso
FAVOR	verdad llama ofensa mentir rabia contestas viu democracia inexistente haces reverenciar quien robar patetico
NEUTRAL	criar leis muito menos podar atuar advogado bandido infelizmente duas coisas mais vejo corte fazer isso mudar inaceitavel #stfnaolegisla
FAVOR	habia visto asisera porcar admirar crear ademas mucha gente entendido mhpresident parte governar tenir obligacion irse exiliar vuestra nuestra fuera este estercolero president puede caergracias apreciacion
FAVOR	decisiones tribunal proces tribunal permitira acusados responder catalan rechaza puigdemont testigo puede venir mañana acusado tardar testigo seamos serios
FAVOR	alfred zayas violaciones europeu parte españa justifican articular lisboa pagar sancionar retirar votar monstruoso tolerar tener pres politicos quisieron zayas testimoniar
AGAINST	recordais oriol junqueras diciendo tribunal supremo movimiento separatista nunca sido violentar aqui claro ejemplo pacifismo separatista gentuza separatista acosando aquellos ciudadanos pasado sabotaje indepe #vagageneralf
FAVOR	cosa hablar politica independentista otro hacer videos matando liderar politicos tomartelo risa hace ningun graciar
AGAINST	ortega smith defendiendo bruselas unica europa posible respeta propia identidad soberania unidad estados frente boicotar separatistas progres burocratas globalistas supremacistas hembrismo paso atras
AGAINST	tiran hemeroteca poder comprobar medios comunicacion partidos politicos tergiversan mienten reaccionaron igualar incluso reaccionaron cuando entrar senador bildu partido proetarra témer perder chiringuitos subvencionar escaños
AGAINST	tertsch despedaza lasexta cancha golpistas ladrones infamar masaje tirano maduro
FAVOR	contundente fotre titular tageszeitung nueva dictadura franquista juicio liderar politicos catalana
AGAINST	manuel vall insiste tresar partidos constitucionalistas buscar granar acuerdo ellos parar situarse centralidad apartarse extremos donde sacar pedro sanchez esta constitucion gobierna aceptando apoyo golpistas
AGAINST	hace años morir colliure poetar español antonio machado fascismo sinrazon totalitaria provocaron persecucion exiliar muerte poemas engrandecen cultura española memoria fortalece nuestro compromiso democracia
FAVOR	video demuestra afirmacion perez cobos enric millo policia nacional agredir octubrar #judiciproces #judicitvcatradio #judicifarsa #judicio
NEUTRAL	movilizamos nuestra querida cumana desde redoma copita haremos presenciar parar respaldar presidente cese usurpacion gobierno transicion convocatoria elecciones libra
FAVOR	dejandose mucha pastar parar promocionar #laespañaquequieres pagar bancar pagas rescatar bancar vamos
AGAINST	educação militantes politicos fracassados cidadãos preparados
FAVOR	gozalo jefe guardia civil dice murallas humanas movian harmoniosamente #judicio #judicitvcatradio #judicifarsa #judiciproces #juicioproces dentro #vídeo
AGAINST	#juicioproces numerar interior jose antonio nieto mosso llevaron cabre ningun actuacion parar evitar
FAVOR	negativar tribunal supremo reservar miseras plazas parar observadora internacionales durante juicio politicos catalana prueba definitiu real necesidad asistan este juicio observadora internacionales
NEUTRAL	#realmadrid harto robos #baloncesto incluso #basket hara #referendum socios parar decidir abandonan #acb solicitado #nba #eeuu jugar conferenciar comoda estado #alaska #hawai #barçacopa
NEUTRAL	duque recibio credenciales embajador venezolano guaido #bogota
NEUTRAL	diacono adviee venezolanos dice esta dispuesto mediar #venezuela piden ambas parta consejo conociendolo acepte pueblo escuche mirar este video
FAVOR	seriar democratico ustedes expresen simbolos quieran lugar quitar lazos intentar reprimir quitar lazos expresiones piensan usted tipico fascismo
NEUTRAL	vamos sempre lembrar desse respeito pelar torcida
NEUTRAL	lembrando eduardo bolsonaro alugou proprio carrar mesmo
NEUTRAL	guaido duque cnn⁩
FAVOR	somos caso extraño rarisimo sois vosotros sois rarisimos respondio borrell preguntar seriar factible parar gobierno españa contemplar celebracion referendum reconocido todos parar resolver cuestion català
FAVOR	auditar cuentas organismos independentistas
AGAINST	parece genial maravilloso querais republica independiente parece perfecto ahora seais partidarios hacerla gente habla taras bestias gente abre embajadas recorta temas esenciales suben sueldo parece idiotez
FAVOR	cataluña acusar juicio impuesto puñado independentistas catalana haber realizado sufragio contra viento marea demostrar habia pais menos millones votantes completamente favor republica català
AGAINST	como cencerros montero defiende trabajar parar regimen irani sanar contribuye democracia
NEUTRAL	atendendo anseios nação assinamos hoje pacote anticrime aperfeiçoa combate corrupção crimes organizado violentar enviaremos congresso brasileiros terão papel decisivo avanç contar vocês construção brasil mais justar seguro
AGAINST	los impartimos docencia valencià conocemos primer manar estragos causar imponer valenciano lengua vehicular alumnado castellanoparlante gracias gracias defender lengua #siguemeytesigovox
FAVOR	regimen version progresista gobernando psoe parar memoria historica millones parar subvencionar partidos politicos millones
NEUTRAL	undecima sesion juicio proces independentista comienza declaraciones millo coronel perez cobos
AGAINST	vídeo boicotearon protestas independentistas
NEUTRAL	esto infantilismo darle puigdemont importancia tiene poner todos resistimos ridiculo volvere votar jamas
FAVOR	vídeo acusar acusados haber organizado referendum haberse manifestado aqui tendriamos miles porcar fuimos miles participamos hechos enjuician #judicialademocracia #juiciopolitico #judicio
AGAINST	hemo escrito universidad groninga holanda tras invitacion puigdemont parar hacer propaganda instalaciones habriamos esperado universidad mayor compromiso estado derecho ayuda profugos justicia
FAVOR	cual efectos independencia supondran ademas siempre segun expertos reduccion drastica español millones euro
FAVOR	metre prision preventiu exigencia duras penas carcel pruebas recibir correo delitar #decidirnoesdelito justicia derecho decidir democracia
AGAINST	esta pidiendo fondo asumen formar pres politicos comuna merecen trato especial
FAVOR	catalan crear conflicto pueda resolver dialogar gobierno socialista fracasado empeño sencillamente porcar independentista quieren dialogar quieren irse nadie convèncer palabras
AGAINST	desir puigdemont caerme pellar lanzan algo mepongolkasko internacionalizando
AGAINST	mosso trapero frente fueron principales facilitadores impidieron acoso guardia civil policia pusieron lado golpistas ahora asuman consecuencias️
AGAINST	puede pasar ahora cataluña vaciado competencias eslovè #siguemeytesigovox
AGAINST	puigdemont equipar gobierno construian propia seguridad social paralela española
FAVOR	amnistiar internacional néixer crear arrimadas tendre algun informar esos democracia española digo deje
AGAINST	imaginar tiene denigrante vergonzoso parar alguien principiar luchado contra nacionalismo totalitario cataluña perversion gobierno españa acerca mundar independentista
NEUTRAL	descartaron massa porcar meme ahora lavagna puesto duhalde aprobado compromiso indultar empresarios pres politicos lavagna venganza eleccion cambiemos venezuela exagerar
FAVOR	bancar españa quiere cobremos minimo jubilados tengan #pensionesdignas quiere banqueros sigan robando hasta infinito parar ellos puedan seguir cobrando millones #gobiernequiengobierne
FAVOR	aqui persona sabe ideas politicas pueden hacer retorcerse tumba granar poetar sufrio vida fascismo pero llevar flora tumba explicado poesia habra explicado tambien ideologia reza llevar exiliar
FAVOR	logico independentista cuando independiente cuando tengamos #republicacatalana parar organizarnos seremos indepes ciudadanos mundar abiertos fronteras siempre hemo sido gracias apoyo saludos
NEUTRAL	hora generar ideas oportunidad interesante probar vigilancia tecnologica #designthinking enfocar humano problemas resolver tecnologia solucionar tenemos mercado
FAVOR	casi todos medios convencionales evitan mentarlo directamente niegan meollo #juicioproces dirimir hubo rebelion salir embrollar acabar hundir credibilidad supremo
