LABEL	preprocessing_A
AGAINST	mentir falsedat despres politics independentista trilers dir veritat metjar
FAVOR	minutar minutar perez cobos col·locar nen gent granar protegir papereta primer delegar governar espanyol jornada segon ocupar carrec coronel guardia civil cordinador dispositiu policial
AGAINST	voste català espanyol objectiu malgrat voler negar pero entendra voste contestar aixo curios carrer ciutat sanomeni princep dasturies
FAVOR	molt valer donar respondre contundent fiscal #judicialademocracia #judicfarsa #judicitvcatradio
NONE	airbus deixar fabricar lavio passatger granar
FAVOR	avui publicar lokupacio impedir jove marxar barrar tambe publicar organitzacio blocar lluitar avui sempre veines front lespeculacio #larevoluciodelflow #prouespeculacio
FAVOR	#judiciproces puigserver interpretacio mandat tsjc sentenia lessencial mantenir convivencia ciutadà impedir referendum
NONE	molt dextremar guionista parodiar aixo realitat superar ficcio bestia
AGAINST	aquest comentari podrir signar larcadi espadar perfectament
AGAINST	maquillar fracas vague pres cadenar dedicar minut laturada malgrat reconèixer lactivitat economica mantenir practicament igualar
AGAINST	veritat dentrevistar assasinar innocent quin opinio tenir politics ser jutjat sequivoqui direccio partir esta preso esta mà poder judicial lestat volguem confondre ningu
AGAINST	#jonofaigvagaf esta convocar asesino
NONE	dundar mateix turquia gent comparar situació catalunya turquia
AGAINST	sestar omplir tuitort hippyprogres daquests dir ajudar independentista comptar ell veure piltrafes bellugar merma doncs seguir igualar
NONE	raul romeva democracies dincloure dret protestar contra mateix #judicitvcatradio
AGAINST	zoido mentir dir gent cridar ellos policia sino civil aqui demostrar clarament mentir aixo davant tribunal delicte video extranyament esta desaparèixer xarxa social compartimlo #judicitvcatradio
AGAINST	potser lhome bramar deixar megafon larrimades dira negar asseures president
AGAINST	curt lacusat ladvocat pero quin pinyaco sendura merèixer demanar any explicar vida algu importar xdddd
NONE	poblacio centenaria catalunya personar augmentar
AGAINST	formar politica valencià servir este consellar revertir greu crisi institucional social economica situarnos moment valencia establar prometedor funcionar inspirar politica espanyol
NONE	compromis politic celebrar referendum estimar conseller amic graciar compromis fermesa enfrontarte falsedat veritat forçar abraçar
AGAINST	problema sobiranisme politic mancar comunicacio explicar adversari faras destrategia escriure dimarts tresar dabril naprenem caure rajoy caçar mosca deixar correr
FAVOR	#cargaspoliciales desblocar acces #joacuso #judicifarsa
AGAINST	enquestar estas dacord criticar puigdemont torra parlament europeu recordar pot deixar aqui comentari enviarlo whatsapp programar
FAVOR	compromis portarlos presó catalana trifachito guanyar tancar deixar morir catala escolar perillar mosso passar policia espanyol haura purgar pero independencia irreversible
AGAINST	genial aixi vexacio capturar sentir lindependentisme seriar doblar humiliacio fessim nostre maner analoga botifarra monumental exiliat travessar car lestat
AGAINST	afecte igualar salari baix retallar voler dividirnos continuar latracament majoria #quenoensenfrontin
NONE	alcalde derc denunciar onada repressiu lestat
FAVOR	pero començar republica mentir republica cervell milió personar implementarla thomas schulze exercir desobediencia pacificar total lamp
AGAINST	aixo danar parlar governar justificar votar favor cosa raval misericordia funeraria publicar dentista municipal començar bastar cansar
AGAINST	noia creure facil denganyar sap mentir pero seguidor dropo tragar
FAVOR	ratar seguir hamelin españa #nosurrendercat
FAVOR	omplir carrer madrid clar dret l#autodeterminacionoésdelicte tornar manifestarnos defensar democracia dret civil politics social dissabte paseo prado madrid #judicialesurnes #freetothom
FAVOR	ladvocacia lestat vulnerar dret presumpcio dinnocencia pres politics català lespanya paret #judicialademocracia #autodeterminacionoésdelicte
NONE	realitat guardia civil veure obligar protegir restar guardies civil
AGAINST	llaç color causar oblidar
AGAINST	️️ nòmer sortir pressionar fer passar endavant gent mobilitzar forçar aquest sortir reivindicar independencia guanyar urna inscriute diada #femlarepublicacatalana
FAVOR	avui despres destar presentar lloc desfer dubtar internar almenys voler independencia caldre postura plaçar sant jaume laietà sense paper assolir independencia
FAVOR	donar odiar #millomentider treballar llepaculs sempre #judicifarsa
AGAINST	resultar elecció sindical generalitat situar ccoo segon sindical personal dadministracio tecnic
AGAINST	presidenta quan parlar #dones directiva parlar defectivitat treballar executiu #eleccionscambra
NONE	subaru darrere majorar trollejada gosho sense dubtar millorar #detectiuconanxl
FAVOR	atenció divers agressió feixista despres manifestacio espanyolista barcelona
FAVOR	ballar capgròs politics represaliats josep rullar lluis puig #anysjoseprull
AGAINST	entendre independentista voler negociar pactar feixista desquerres amenaçar judici sumarissims contra hostatjar politics empresonar injustament
AGAINST	crack mencanta
AGAINST	exiliar brussel•les rapers esperar entrar preso #willytoledo capturar imoral
AGAINST	final caldra donar graciar rivera aconseguir unir l´independentisme rivera dimissio
NONE	gonzalez pondre demanar marlaska trobar formular poder detenir puigdemont entrar leurocambra institucio europeu espanya membrar
AGAINST	nòmer faltar admetre algu sortir aixo manar sempre
AGAINST	patetiques mentir politics portar empassar aixo moure cella vostre disonancia cognitiu digne destudi
FAVOR	frisar sentir dema radiocavernaris bloquejar plaçar sant jaume davui fara losantos lherrera demanar enfurismar lestat dexcepcio lafusellament ostatge radiocavernaris uniques bestiola xalar patir
NONE	relator proposta perfilar internacional personar tascar
AGAINST	fiscal obligacio denunciar delicte delinquents jutjar fiscal #yasitodo
FAVOR	#shameonspanishjustice pablo casado esta parlar junker captar pels microfons sapiguen junker preguntar casado respondre atacar durament pedro sanchez espanya desastreel president socialista
AGAINST	lectura faciles passar
FAVOR	aquest declaració tambe sortir videos #thisistherealspain collar
FAVOR	nòmer plantejar votar duna llistar unitaria incloure partit entitat poder donar blanc sistematicament incomplir mandat poder volguin
FAVOR	#inesssss preferir performance dhabi dir desertar bonic
NONE	#últimahora parlament aprovar creacio duna comissio dinvestigacio monarquia
AGAINST	larribada nou fiscal general lestat suposar agreujament acusació majorar trapero intendent laplana secretari cesar puig director soler
FAVOR	animal vendre conmemorar aixo sant jaume aixo todo vivido juntos dir doncs sere alla esperar molt pels sant colló ovari entrar plaçar bestia #proulliris #totsasantjaume
AGAINST	greu banda estafar encarar tambe culpar management
AGAINST	poblar erem independentista tambe comú varar decidir excloure meitat relatar propia idea catalunya pero aconseguir catalunya totstotes tambe comprar farol
AGAINST	ada colar #bcn problema especifics seguretat pero liderar ranking ciutat delicte despanyar recordar aconseguir colar nefast gestio prejudici ideologics manuel vall liderar politica seguretat #esmorzarscomerç
FAVOR	ahir creure enric millo poder fastic equivocar #judicifarsa #judicitvcatradio
AGAINST	paisos civilitzar democracia esta afiliació politiques justicia tambe prendre notar rentar boca lleixiu pudor dictadura arribar agraiment sentir
AGAINST	crisi humanitaria monja convergent
FAVOR	membre lanc portar pancarta portar parlament desallotjar amablement mmee manifestació parlament prohibir president torrent cada politica lluny personar #parlaelcarrer
FAVOR	lobstinacion tribunal suprem mantenir lacusacio rebelio contra liders politics independentista disbarat injusticia intolerable tant article dignacio sanchez cuenca
NONE	manel castellvi diferent cridar campanya ocupar centre votacio evitarne tancament fer associació òmnium #judicitvcatradio
FAVOR	tarradellas puigdemont cinc periodista explicar part humà president generalitat descobrir extra d#historiespalautv
AGAINST	clau independencia altre aferrarse lideratge politic questionarse absolutament #nomeselpoblesalvaalpoble
FAVOR	aconseguir voler graciar governar fantastic
AGAINST	avui #plebcn visitar veins veines teixonera sant geni denunciar incompliment falsar prometre colar governar abandonar barri vulnerable barcelona
FAVOR	segon espanya aixo delicte #marcaespana #judicifarsa
AGAINST	puigdemont demandar whatsapp corrector canviar automaticament pres politics politics pres
AGAINST	oblidar conseller dinterior miquel buch carles puigdemont marta pascal direccio pdecat director general mosso andreu martinez braç executor brauli duart home maxima confiança jordi pujol
FAVOR	soci governar barallar publicament xarxa veure quin lamo quin espectacle senyor quin espectacle
AGAINST	merda pudor nacionalisme aixo
AGAINST	favor despres posar toni alb miquel iceta contra lhomofobia enrera
NONE	aixi tornar campió #copaacb barcelona #forçabarça
AGAINST	tenir buscar veure senyor posar wiki masclista xddd
FAVOR	escoltar lexsecretari destat seguretat veure seguir pensar governar legitimar tenir intencio independencia
AGAINST	festen soci regalar domas exigir llibertar pres politics perque pres politics tenir llibertar haura llibertar jo perque defensar pacificament dret civil davant repressio injusticia
AGAINST	llavor voler them considerar català
FAVOR	directe repren linterrogatori lexconseller dinterior joaquim forn #judiciproces
FAVOR	#judicio #judiciproces #judicitvcatradio #farsadejudici #enricmillo #catalunya #catalonia
AGAINST	tot merda larmada espanyol homenatjar almirall bombardejar barcelona
AGAINST	tenir sensacio pres sentir segur alla dins estar lliure independentista independentista tietes histeriques processistes estariem lestona demanantlos explicació traicio poblar doctubre lany passar
FAVOR	politoleg cridar necessitar unitat absolut independentista metre vinent
FAVOR	txabi finar dir #totesmoutv unionista lacudit setmana
FAVOR	crear falsar relatar violencia mort interessar costat governar espanyol evitar independencia catalunya governar catala poder evitar culpar governar espanyol
AGAINST	formacio docent student #advocacy seminars inscripcio gratuita obrir venir coneixer feina personal docent universitat #recerca #dretshumans març facultar traduccio interpretacio
FAVOR	alcemnos molt graciar gent omplir lauditori graciar àlex vendrell presenciar parlament #alcemnos pels dret civil politics social
AGAINST	️️ fer inscriuthi imprescindible organitzar omplir tram noblidis clamar donar voltar interpel·lar politics #femlarepublicacatalana
FAVOR	mantenir plaçar ple despres algu dir preparar defensar institució poblar tossudament alçar quedar clar #nopassaran #holinopassareu #omplimsantjaume
NONE	jose maria espejosavedra debatre intens membre metre voler admetre iniciativa parlamentar #judicitvcatradio
FAVOR	governar suspen agenda dijous suportar convocatoria #vagageneralf
FAVOR	portar doctubre poder permetre repressio venir mà rodar premsar concentracio suportar multar pels tall divendres setembre plaçar triangular #figueres #niunames #decidimser
AGAINST	voler preso any amic
AGAINST	perillar coneixeras lamic refrany popular
NONE	sise dinterrogatori testimoni judici proces avui declarar excap policia nacional guardia civil catalunya sebastian trapote ángel gozalo tambe fer manel castellvi emili quevedo #judicitvcatradio
FAVOR	#judiciproces millo denunciar clima conflictivitat acte violent recuperar aqui declaració
FAVOR	conseller prendre politic ostatge lestat espanyol preso soto real nit esta tancar dhaver obeit mandat poblar catalunya sortir urna #judicifarsa #llibertatrull #llibertatpresospolitics
